Date,Day_Number,Forecast_Close,Symbol
2026-03-22,89,2.5462672345692132,XRP-USD
2026-03-23,90,2.5457337997272043,XRP-USD
2026-03-24,91,2.5425510547343797,XRP-USD
2026-03-25,92,2.549840454584116,XRP-USD
2026-03-26,93,2.544620665026299,XRP-USD
2026-03-27,94,2.543238388094624,XRP-USD
2026-03-28,95,2.5471044484362397,XRP-USD
2026-03-29,96,2.5474094049205243,XRP-USD
2026-03-30,97,2.546875970078502,XRP-USD
2026-03-31,98,2.5436932250856863,XRP-USD
2026-04-01,99,2.5509826249354255,XRP-USD
2026-04-02,100,2.5457628353775905,XRP-USD
2026-04-03,101,2.5443805584459236,XRP-USD
2026-04-04,102,2.548246618787537,XRP-USD
2026-04-05,103,2.5485515752718135,XRP-USD
2026-04-06,104,2.548018140429811,XRP-USD
2026-04-07,105,2.544835395436993,XRP-USD
2026-04-08,106,2.552124795286724,XRP-USD
2026-04-09,107,2.5469050057288825,XRP-USD
2026-04-10,108,2.5455227287972244,XRP-USD
2026-04-11,109,2.5493887891388476,XRP-USD
2026-04-12,110,2.549693745623124,XRP-USD
2026-04-13,111,2.5491603107811076,XRP-USD
2026-04-14,112,2.5459775657882995,XRP-USD
2026-04-15,113,2.553266965638034,XRP-USD
2026-04-16,114,2.5480471760801966,XRP-USD
2026-04-17,115,2.546664899148512,XRP-USD
2026-04-18,116,2.5505309594901586,XRP-USD
2026-04-19,117,2.550835915974432,XRP-USD
2026-04-20,118,2.5503024811324293,XRP-USD
2026-04-21,119,2.547119736139606,XRP-USD
2026-04-22,120,2.5544091359893373,XRP-USD
2026-04-23,121,2.5491893464314876,XRP-USD
2026-04-24,122,2.547807069499825,XRP-USD
2026-04-25,123,2.551673129841469,XRP-USD
2026-04-26,124,2.551978086325743,XRP-USD
2026-04-27,125,2.5514446514837266,XRP-USD
2026-04-28,126,2.548261906490913,XRP-USD
2026-04-29,127,2.5555513063406403,XRP-USD
2026-04-30,128,2.550331516782811,XRP-USD
2026-05-01,129,2.548949239851126,XRP-USD
2026-05-02,130,2.552815300192766,XRP-USD
2026-05-03,131,2.553120256677043,XRP-USD
2026-05-04,132,2.552586821835024,XRP-USD
2026-05-05,133,2.5494040768422046,XRP-USD
2026-05-06,134,2.556693476691944,XRP-USD
2026-05-07,135,2.5514736871341137,XRP-USD
2026-05-08,136,2.550091410202441,XRP-USD
2026-05-09,137,2.55395747054409,XRP-USD
2026-05-10,138,2.554262427028343,XRP-USD
2026-05-11,139,2.553728992186332,XRP-USD
2026-05-12,140,2.550546247193511,XRP-USD
2026-05-13,141,2.5578356470432535,XRP-USD
2026-05-14,142,2.5526158574854168,XRP-USD
2026-05-15,143,2.551233580553756,XRP-USD
2026-05-16,144,2.5550996408953677,XRP-USD
2026-05-17,145,2.5554045973796433,XRP-USD
2026-05-18,146,2.5548711625376295,XRP-USD
2026-05-19,147,2.5516884175448182,XRP-USD
2026-05-20,148,2.5589778173945503,XRP-USD
2026-05-21,149,2.5537580278367393,XRP-USD
2026-05-22,150,2.552375750905043,XRP-USD
2026-05-23,151,2.5562418112466783,XRP-USD
2026-05-24,152,2.5565467677309512,XRP-USD
2026-05-25,153,2.5560133328889325,XRP-USD
2026-05-26,154,2.5528305878961244,XRP-USD
2026-05-27,155,2.5601199877458556,XRP-USD
2026-05-28,156,2.5549001981880424,XRP-USD
2026-05-29,157,2.553517921256358,XRP-USD
2026-05-30,158,2.557383981597975,XRP-USD
2026-05-31,159,2.557688938082251,XRP-USD
2026-06-01,160,2.557155503240248,XRP-USD
2026-06-02,161,2.5539727582474314,XRP-USD
2026-06-03,162,2.5612621580971524,XRP-USD
2026-06-04,163,2.556042368539334,XRP-USD
2026-06-05,164,2.5546600916076594,XRP-USD
2026-06-06,165,2.5585261519492724,XRP-USD
2026-06-07,166,2.5588311084335618,XRP-USD
2026-06-08,167,2.558297673591551,XRP-USD
2026-06-09,168,2.5551149285987376,XRP-USD
2026-06-10,169,2.562404328448462,XRP-USD
2026-06-11,170,2.557184538890637,XRP-USD
2026-06-12,171,2.5558022619589584,XRP-USD
2026-06-13,172,2.5596683223005963,XRP-USD
2026-06-14,173,2.559973278784852,XRP-USD
2026-06-15,174,2.5594398439428483,XRP-USD
2026-06-16,175,2.5562570989500446,XRP-USD
2026-06-17,176,2.5635464987997607,XRP-USD
2026-06-18,177,2.5583267092419284,XRP-USD
2026-06-19,178,2.5569444323102597,XRP-USD
2026-06-20,179,2.560810492651901,XRP-USD
2026-06-21,180,2.5611154491361625,XRP-USD
